FullName,Winery,WineName,Year,Region,RegionalVariety,VintageRating,VintageRatingCount,VintagePrice,VintageRatingPriceRatio,Age
Faiveley Puligny-Montrachet 1er Cru 'Champ Gain' 2016,Faiveley,Puligny-Montrachet 1er Cru 'Champ Gain',2016,Burgundy,Côte de Beaune White,4.3,27,89.17,0.048222496,5
Abbatucci Diplomate d'Empire (Cuvée Collection Il Cavaliere) 2016,Abbatucci,Diplomate d'Empire (Cuvée Collection Il Cavaliere),2016,,,4.3,25,65,0.066153846,5
Nicolas Joly Clos de la Coulée de Serrant 2013,Nicolas Joly,Clos de la Coulée de Serrant,2013,Loire,Chenin Blanc,4.2,294,79,0.053164557,8
Flowers Sonoma Coast Chardonnay 2015,Flowers,Sonoma Coast Chardonnay,2015,Californian,Chardonnay,4.2,591,60,0.07,6
M. Chapoutier Chante-Alouette Hermitage Blanc 2015,M. Chapoutier,Chante-Alouette Hermitage Blanc,2015,Northern Rhône,White,4.2,502,63.5,0.066141732,6
Gaja Rossj-Bass Langhe 2017,Gaja,Rossj-Bass Langhe,2017,Northern Italy,White,4.2,493,75,0.056,4
Hugel Riesling Grossi Laüe 2011,Hugel,Riesling Grossi Laüe,2011,Alsace,Riesling,4.2,375,60.5,0.069421488,10
Yves Cuilleron Condrieu La Petite Côte 2017,Yves Cuilleron,Condrieu La Petite Côte,2017,Northern Rhône,Condrieu,4.2,345,50.3,0.083499006,4
Flowers Sonoma Coast Chardonnay 2013,Flowers,Sonoma Coast Chardonnay,2013,Californian,Chardonnay,4.2,342,59.99,0.070011669,8
Terlan (Terlano) Pinot Bianco Riserva Vorberg 2015,Terlan (Terlano),Pinot Bianco Riserva Vorberg,2015,Northern Italy,Pinot Blanc,4.2,747,37.5,0.112,6
Querciabella Toscana Batar 2015,Querciabella,Toscana Batar,2015,Central Italy,White,4.2,266,63,0.066666667,6
Nicolas Joly Clos de la Coulée de Serrant 2015,Nicolas Joly,Clos de la Coulée de Serrant,2015,Loire,Chenin Blanc,4.2,254,79,0.053164557,6
Olivier Leflaive Puligny-Montrachet 2016,Olivier Leflaive,Puligny-Montrachet,2016,Burgundy,Côte de Beaune White,4.2,237,59.95,0.070058382,5
Vincent Dauvissat La Forest Chablís 1er Cru 2013,Vincent Dauvissat,La Forest Chablís 1er Cru,2013,Burgundy,Chablis,4.2,221,67,0.062686567,8
Nicolas Joly Clos de la Coulée de Serrant 2016,Nicolas Joly,Clos de la Coulée de Serrant,2016,Loire,Chenin Blanc,4.2,182,85,0.049411765,5
Egon Müller - Scharzhof Riesling Scharzhof 2017,Egon Müller - Scharzhof,Riesling Scharzhof,2017,German,Riesling,4.2,160,52.5,0.08,4
Paul Hobbs Chardonnay 2015,Paul Hobbs,Chardonnay,2015,Californian,Chardonnay,4.2,136,90,0.046666667,6
Francois Villard Condrieu Les Terrasses du Palat 2017,Francois Villard,Condrieu Les Terrasses du Palat,2017,Northern Rhône,Condrieu,4.2,119,55.33,0.075908187,4
Joseph Drouhin Meursault 2017,Joseph Drouhin,Meursault,2017,Burgundy,Côte de Beaune White,4.2,116,52.85,0.079470199,4
Errazuriz Las Pizarras Chardonnay 2016,Errazuriz,Las Pizarras Chardonnay,2016,Chilean,Chardonnay,4.2,110,58.95,0.071246819,5
Staglin Salus Estate Chardonnay 2014,Staglin,Salus Estate Chardonnay,2014,Napa Valley,Chardonnay,4.2,108,59.83,0.070198897,7
Emidio Pepe Pecorino Colli Aprutini 2016,Emidio Pepe,Pecorino Colli Aprutini,2016,Central Italy,White,4.2,106,78,0.053846154,5
Jermann W... Dreams Bianco (Were Dreams...) 2017,Jermann,W... Dreams Bianco (Were Dreams...),2017,Northern Italy,White,4.2,102,58.25,0.072103004,4
Ramey Chardonnay Hyde Vineyard 2015,Ramey,Chardonnay Hyde Vineyard,2015,Napa Valley,Chardonnay,4.2,92,63.95,0.06567631,6
Patrick Javillier Les Tillets Meursault 2016,Patrick Javillier,Les Tillets Meursault,2016,Burgundy,Côte de Beaune White,4.2,87,58.99,0.071198508,5
Domaine de la Tournelle Terre de Gryphées 2015,Domaine de la Tournelle,Terre de Gryphées,2015,Jura,White,4.2,81,42,0.1,6
Cordero di Montezemolo Chardonnay Langhe Elioro 2015,Cordero di Montezemolo,Chardonnay Langhe Elioro,2015,Northern Italy,White,4.2,81,43.385,0.096807652,6
Josmeyer Riesling Grand Cru Hengst 2014,Josmeyer,Riesling Grand Cru Hengst,2014,Alsace,Riesling,4.2,80,56,0.075,7
Hubert Lamy Les Tremblots Vieilles Vignes Puligny-Montrachet 2014,Hubert Lamy,Les Tremblots Vieilles Vignes Puligny-Montrachet,2014,Burgundy,Côte de Beaune White,4.2,75,64.99,0.064625327,7
Marcel Deiss Mambourg Grand Cru 2013,Marcel Deiss,Mambourg Grand Cru,2013,,,4.2,73,79,0.053164557,8
Château de Saint Cosme Saint Cosme Condrieu 2016,Château de Saint Cosme,Saint Cosme Condrieu,2016,Northern Rhône,Condrieu,4.2,73,53.57,0.078402091,5
Louis Latour Puligny-Montrachet 2017,Louis Latour,Puligny-Montrachet,2017,Burgundy,Côte de Beaune White,4.2,69,59,0.071186441,4
Amiot Guy Chassagne-Montrachet 1er Cru 'Cailleret' 2015,Amiot Guy,Chassagne-Montrachet 1er Cru 'Cailleret',2015,Burgundy,Côte de Beaune White,4.2,65,81.33,0.051641461,6
Clau de Nell Chenin Blanc 2016,Clau de Nell,Chenin Blanc,2016,,,4.2,61,54.33,0.077305356,5
Jean-Paul & Benoit Droin Chablis Grand Cru 'Les Clos' 2017,Jean-Paul & Benoit Droin,Chablis Grand Cru 'Les Clos',2017,Burgundy,Chablis,4.2,51,81.33,0.051641461,4
Peyre Rose Oro Blanc 2002,Peyre Rose,Oro Blanc,2002,Languedoc-Roussillon,White,4.2,45,75,0.056,19
M. Chapoutier Chante-Alouette Hermitage Blanc 2016,M. Chapoutier,Chante-Alouette Hermitage Blanc,2016,Northern Rhône,White,4.2,44,77.5,0.054193548,5
Michel Bouzereau Meursault 'Les Tessons' 2016,Michel Bouzereau,Meursault 'Les Tessons',2016,Burgundy,Côte de Beaune White,4.2,43,69.83,0.060146069,5
Ballot Millot Meursault 'Les Narvaux' 2015,Ballot Millot,Meursault 'Les Narvaux',2015,Burgundy,Côte de Beaune White,4.2,41,54.1,0.077634011,6
Gut Oggau Mechthild Weiss 2015,Gut Oggau,Mechthild Weiss,2015,Austrian,Grüner Veltliner,4.2,40,100,0.042,6
Robert Sinskey Orgia 2014,Robert Sinskey,Orgia,2014,,,4.2,39,52,0.080769231,7
David Moret-Nomine Meursault 'Les Narvaux' 2016,David Moret-Nomine,Meursault 'Les Narvaux',2016,Burgundy,Côte de Beaune White,4.2,38,62.95,0.066719619,5
Jean Marc Pillot La Périère Saint-Romain 2015,Jean Marc Pillot,La Périère Saint-Romain,2015,Burgundy,Côte de Beaune White,4.2,38,27.5,0.152727273,6
Chappaz Grain Arvine de Fully 2016,Chappaz,Grain Arvine de Fully,2016,,,4.2,37,52,0.080769231,5
François Cotat Les Culs de Beaujeu Sancerre 2017,François Cotat,Les Culs de Beaujeu Sancerre,2017,Upper Loire Valley,White,4.2,37,55,0.076363636,4
Stonestreet Upper Barn Chardonnay 2015,Stonestreet,Upper Barn Chardonnay,2015,Californian,Chardonnay,4.2,35,98,0.042857143,6
Domaine Larue Puligny-Montrachet Premier Cru 'La Garenne' 2016,Domaine Larue,Puligny-Montrachet Premier Cru 'La Garenne',2016,Burgundy,Côte de Beaune White,4.2,33,59.99,0.070011669,5
Vincent Girardin Chassagne-Montrachet 1er Cru 'Clos du Cailleret' 2012,Vincent Girardin,Chassagne-Montrachet 1er Cru 'Clos du Cailleret',2012,Burgundy,Côte de Beaune White,4.2,33,72,0.058333333,9
Domaine Fabien Coche (Domaine Coche-Bizouard) Meursault 'Les Chevalières' 2016,Domaine Fabien Coche (Domaine Coche-Bizouard),Meursault 'Les Chevalières',2016,Burgundy,Côte de Beaune White,4.2,31,52.33,0.080259889,5
Château de Tracy Haute Densité Pouilly-Fumé 2017,Château de Tracy,Haute Densité Pouilly-Fumé,2017,Upper Loire Valley,White,4.2,28,58.37,0.071954771,4
Tapanappa Tiers Vineyard Chardonnay 2008,Tapanappa,Tiers Vineyard Chardonnay,2008,Australian,Chardonnay,4.2,28,70,0.06,13
Louis Latour Chassagne-Montrachet 1er Cru Cailleret 2014,Louis Latour,Chassagne-Montrachet 1er Cru Cailleret,2014,Burgundy,Côte de Beaune White,4.2,25,59.5,0.070588235,7
Paul Jaboulet Aîné Hermitage Le Chevalier de Sterimberg 2008,Paul Jaboulet Aîné,Hermitage Le Chevalier de Sterimberg,2008,Northern Rhône,White,4.1,137,55.19,0.07428882,13
Egon Müller - Scharzhof Riesling Scharzhof 2015,Egon Müller - Scharzhof,Riesling Scharzhof,2015,German,Riesling,4.1,308,47.415,0.086470526,6
Vincent Dauvissat La Forest Chablís 1er Cru 2011,Vincent Dauvissat,La Forest Chablís 1er Cru,2011,Burgundy,Chablis,4.1,306,85,0.048235294,10
Ridge Vineyards Estate Chardonnay 2016,Ridge Vineyards,Estate Chardonnay,2016,Californian,Chardonnay,4.1,264,57.99,0.070701845,5
Ridge Vineyards Estate Chardonnay 2017,Ridge Vineyards,Estate Chardonnay,2017,Californian,Chardonnay,4.1,190,58,0.070689655,4
Yves Cuilleron Condrieu Les Chaillets 2016,Yves Cuilleron,Condrieu Les Chaillets,2016,Northern Rhône,Condrieu,4.1,158,76.99,0.053253669,5
Domaine Georges Vernay Les Terrasses de L'Empire Condrieu 2012,Domaine Georges Vernay,Les Terrasses de L'Empire Condrieu,2012,Northern Rhône,Condrieu,4.1,139,60.44,0.06783587,9
Radikon Slatnik 2016,Radikon,Slatnik,2016,Northern Italy,White,4.1,312,39.5,0.103797468,5
Château Mouton Rothschild Aile d'Argent Blanc Bordeaux 2016,Château Mouton Rothschild,Aile d'Argent Blanc Bordeaux,2016,Bordeaux,White,4.1,126,76,0.053947368,5
Mount Eden Vineyards Chardonnay 2014,Mount Eden Vineyards,Chardonnay,2014,Californian,Chardonnay,4.1,126,64,0.0640625,7
Château de Béru Clos Béru Monopole Chablis 2015,Château de Béru,Clos Béru Monopole Chablis,2015,Burgundy,Chablis,4.1,111,70,0.058571429,6
Arínzano Gran Vino Blanco 2010,Arínzano,Gran Vino Blanco,2010,Spanish,Chardonnay,4.1,98,59.99,0.068344724,11
Calera Chardonnay Mt. Harlan 2016,Calera,Chardonnay Mt. Harlan,2016,Californian,Chardonnay,4.1,92,61,0.067213115,5
Michel Bouzereau Meursault 'Les Grands Charrons' 2016,Michel Bouzereau,Meursault 'Les Grands Charrons',2016,Burgundy,Côte de Beaune White,4.1,90,61.75,0.066396761,5
Clos des Papes (Paul Avril) Châteauneuf-du-Pape Blanc 2016,Clos des Papes (Paul Avril),Châteauneuf-du-Pape Blanc,2016,Southern Rhône,White,4.1,83,51.95,0.07892204,5
Mount Eden Vineyards Chardonnay 2015,Mount Eden Vineyards,Chardonnay,2015,Californian,Chardonnay,4.1,72,64,0.0640625,6
Domaine Michelot Meursault Premier Cru 'Charmes' 2013,Domaine Michelot,Meursault Premier Cru 'Charmes',2013,Burgundy,Côte de Beaune White,4.1,63,59.95,0.068390325,8
Vincent Dauvissat Séchet Chablís Premier Cru 2013,Vincent Dauvissat,Séchet Chablís Premier Cru,2013,Burgundy,Chablis,4.1,50,67,0.06119403,8
Domaine Jean-Michel Gaunoux Meursault 2015,Domaine Jean-Michel Gaunoux,Meursault,2015,Burgundy,Côte de Beaune White,4.1,48,52.99,0.077373089,6
Evening Land La Source Seven Springs Vineyard Chardonnay 2015,Evening Land,La Source Seven Springs Vineyard Chardonnay,2015,Oregon,Chardonnay,4.1,46,71,0.057746479,6
Dawson James Chardonnay 2015,Dawson James,Chardonnay,2015,Australian,Chardonnay,4.1,27,63.17,0.064904227,6
Domaine Jamet Condrieu Vernillon 2016,Domaine Jamet,Condrieu Vernillon,2016,Northern Rhône,Condrieu,4.1,39,65,0.063076923,5
Patrick Javillier Les Clousots Meursault 2015,Patrick Javillier,Les Clousots Meursault,2015,Burgundy,Côte de Beaune White,4.1,38,78.5,0.052229299,6
Vincent Girardin Meursault 'Les Narvaux' 2016,Vincent Girardin,Meursault 'Les Narvaux',2016,Burgundy,Côte de Beaune White,4.1,38,51,0.080392157,5
Grosset Piccadilly Chardonnay 2016,Grosset,Piccadilly Chardonnay,2016,Australian,Chardonnay,4.1,37,56.75,0.072246696,5
Domaine Borgeot Vieilles Vignes Chassagne-Montrachet Blanc 2016,Domaine Borgeot,Vieilles Vignes Chassagne-Montrachet Blanc,2016,Burgundy,Côte de Beaune White,4.1,36,54.95,0.074613285,5
Chanson Chassagne-Montrachet Premier Cru Les Chenevottes 2015,Chanson,Chassagne-Montrachet Premier Cru Les Chenevottes,2015,Burgundy,Côte de Beaune White,4.1,36,96,0.042708333,6
Marcel et Blanche Fèvre Chablis Grand Cru  'Les Preuses' 2015,Marcel et Blanche Fèvre,Chablis Grand Cru  'Les Preuses',2015,Burgundy,Chablis,4.1,33,60,0.068333333,6
TOR Torchiana Chardonnay 2014,TOR,Torchiana Chardonnay,2014,Napa Valley,Chardonnay,4.1,32,69.5,0.058992806,7
Billaud-Simon Chablis 1er Cru 'Montee de Tonnerre' 2017,Billaud-Simon,Chablis 1er Cru 'Montee de Tonnerre',2017,Burgundy,Chablis,4.1,31,60.33,0.067959556,4
Uva Mira Mountain Vineyards Chardonnay 2016,Uva Mira Mountain Vineyards,Chardonnay,2016,South African,Chardonnay,4.1,31,59.99,0.068344724,5
Maison Roche de Bellene Puligny-Montrachet Vieilles Vignes 2016,Maison Roche de Bellene,Puligny-Montrachet Vieilles Vignes,2016,Burgundy,Côte de Beaune White,4.1,30,55,0.074545455,5
Domaine de Blagny Meursault-Blagny Premier Cru 2014,Domaine de Blagny,Meursault-Blagny Premier Cru,2014,Burgundy,Côte de Beaune White,4.1,29,58,0.070689655,7
Faiveley Meursault 2016,Faiveley,Meursault,2016,Burgundy,Côte de Beaune White,4.1,28,57,0.071929825,5
Domaine Jean-Michel Gaunoux Meursault Perrières Premier Cru 2011,Domaine Jean-Michel Gaunoux,Meursault Perrières Premier Cru,2011,Burgundy,Côte de Beaune White,4.1,28,63.52,0.064546599,10
Joseph Drouhin Chassagne-Montrachet Blanc 2017,Joseph Drouhin,Chassagne-Montrachet Blanc,2017,Burgundy,Côte de Beaune White,4.1,41,55.32,0.074114244,4
Pascal Jolivet Sancerre Blanc 2016,Pascal Jolivet,Sancerre Blanc,2016,Upper Loire Valley,White,4,1207,27.5,0.145454545,5
Gut Oggau Theodora 2017,Gut Oggau,Theodora,2017,,,4,526,27.5,0.145454545,4
Emidio Pepe Trebbiano d'Abruzzo 2016,Emidio Pepe,Trebbiano d'Abruzzo,2016,Central Italy,White,4,357,59,0.06779661,5
Schloss Johannisberg Silberlack Riesling Trocken GG 2017,Schloss Johannisberg,Silberlack Riesling Trocken GG,2017,German,Riesling,4,166,86.54,0.046221401,4
Domaine de Chevalier Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2012,Domaine de Chevalier,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2012,Bordeaux,White,4,111,84,0.047619048,9
Stony Hill Chardonnay 2013,Stony Hill,Chardonnay,2013,Napa Valley,Chardonnay,4,89,58,0.068965517,8
Gran Moraine Chardonnay 2016,Gran Moraine,Chardonnay,2016,Oregon,Chardonnay,4,84,56,0.071428571,5
Hubert Lamy Vieilles Vignes Saint-Aubin 1er Cru 'Clos de la Chatenière' 2011,Hubert Lamy,Vieilles Vignes Saint-Aubin 1er Cru 'Clos de la Chatenière',2011,Burgundy,Côte de Beaune White,4,81,52.99,0.075485941,10
Hugel Grossi Laüe Gewürztraminer 2011,Hugel,Grossi Laüe Gewürztraminer,2011,Alsace,Gewürztraminer,4,69,51,0.078431373,10
Trimbach Pinot Gris Alsace Selection de Grains Nobles 2005,Trimbach,Pinot Gris Alsace Selection de Grains Nobles,2005,Alsace,Pinot Gris,4.7,32,88.22,0.053275901,16
Francois Carillon Puligny-Montrachet 1er Cru 'Les Folatières' 2015,Francois Carillon,Puligny-Montrachet 1er Cru 'Les Folatières',2015,Burgundy,Côte de Beaune White,4.6,28,81.18,0.056664203,6
Francois et Antoine Jobard Meursault-Genevrières 1er Cru 2013,Francois et Antoine Jobard,Meursault-Genevrières 1er Cru,2013,Burgundy,Côte de Beaune White,4.6,37,92.68,0.049633146,8
Michel Bouzereau Meursault-Charmes 1er Cru 'Les Charmes Dessus' 2016,Michel Bouzereau,Meursault-Charmes 1er Cru 'Les Charmes Dessus',2016,Burgundy,Côte de Beaune White,4.6,46,82.65,0.055656382,5
Domaine Long Depaquit Chablis Grand Cru 'Moutonne' (Monopole) 2017,Domaine Long Depaquit,Chablis Grand Cru 'Moutonne' (Monopole),2017,Burgundy,Chablis,4.6,25,74.78,0.061513774,4
DeMorgenzon The Divas Chenin Blanc 2017,DeMorgenzon,The Divas Chenin Blanc,2017,South African,Chenin Blanc,4.6,26,98.1,0.046890928,4
Delas Clos Boucher Condrieu 2013,Delas,Clos Boucher Condrieu,2013,Northern Rhône,Condrieu,4.6,28,51.67,0.089026514,8
Marcel Deiss Alsace Grand Cru Schoenenbourg 2014,Marcel Deiss,Alsace Grand Cru Schoenenbourg,2014,,,4.6,29,54.53,0.084357235,7
Domaine de Montille Puligny-Montrachet 1er Cru Le Cailleret 2009,Domaine de Montille,Puligny-Montrachet 1er Cru Le Cailleret,2009,Burgundy,Côte de Beaune White,4.6,61,90,0.051111111,12
Joseph Drouhin Meursault 1er Cru 'Perrières' 2013,Joseph Drouhin,Meursault 1er Cru 'Perrières',2013,Burgundy,Côte de Beaune White,4.6,58,74.69,0.061587897,8
Jean-Claude Ramonet Chassagne-Montrachet Premier Cru 'Les Ruchottes' Blanc 2015,Jean-Claude Ramonet,Chassagne-Montrachet Premier Cru 'Les Ruchottes' Blanc,2015,Burgundy,Côte de Beaune White,4.6,53,99.98,0.046009202,6
Domaine de Montille Puligny-Montrachet 1er Cru Le Cailleret 2006,Domaine de Montille,Puligny-Montrachet 1er Cru Le Cailleret,2006,Burgundy,Côte de Beaune White,4.6,48,87.91,0.052326243,15
J.M. Boillot Puligny-Montrachet Premier Cru La Truffière 2015,J.M. Boillot,Puligny-Montrachet Premier Cru La Truffière,2015,Burgundy,Côte de Beaune White,4.6,47,85.48,0.053813758,6
Philippe Colin Chassagne-Montrachet Premier Cru 'Les Chaumees' 2016,Philippe Colin,Chassagne-Montrachet Premier Cru 'Les Chaumees',2016,Burgundy,Côte de Beaune White,4.6,28,53.08,0.086661643,5
Quinta Nova de Nossa Senhora do Carmo Mirabilis Grande Reserva Branco 2017,Quinta Nova de Nossa Senhora do Carmo,Mirabilis Grande Reserva Branco,2017,Northern Portugal,White,4.5,454,50.33,0.089409895,4
Marisa Cuomo Fiorduva Costa d'Amalfi 2017,Marisa Cuomo,Fiorduva Costa d'Amalfi,2017,Southern Italy,White,4.5,260,52.29,0.08605852,4
Markus Molitor Zeltinger Sonnenuhr Riesling Auslese*** 2015,Markus Molitor,Zeltinger Sonnenuhr Riesling Auslese***,2015,German,Riesling,4.5,196,68.68,0.065521258,6
Sadie Family Palladius 2014,Sadie Family,Palladius,2014,,,4.5,183,63.43,0.070944348,7
By Farr Viognier 2017,By Farr,Viognier,2017,Australian,Viognier,4,32,63.17,0.063321197,4
Schätzel Nierstein Riesling 2015,Schätzel,Nierstein Riesling,2015,German,Riesling,4,32,66.17,0.060450355,6
Patrice Rion Nuits-Saint-Georges 1er Cru 'Les Terres Blanches' 2015,Patrice Rion,Nuits-Saint-Georges 1er Cru 'Les Terres Blanches',2015,Burgundy,White,4,46,56.67,0.070584083,6
Pithon-Paillé Coteau des Treilles Anjou 2013,Pithon-Paillé,Coteau des Treilles Anjou,2013,Loire,Chenin Blanc,4,47,58.96,0.067842605,8
Eulogio Pomares Maceración Con Pieles 2016,Eulogio Pomares,Maceración Con Pieles,2016,Spanish,Albariño,4,52,53,0.075471698,5
Château Lynch-Bages Blanc de Lynch-Bages 2017,Château Lynch-Bages,Blanc de Lynch-Bages,2017,Bordeaux,White,4,53,65,0.061538462,4
Domaine Pinson Chablis Grand Cru 'Les Clos' 2016,Domaine Pinson,Chablis Grand Cru 'Les Clos',2016,Burgundy,Chablis,4,59,52.78,0.075786283,5
Catena Zapata Adrianna Vineyard White Stones Chardonnay 2015,Catena Zapata,Adrianna Vineyard White Stones Chardonnay,2015,Argentinian,Chardonnay,4.5,167,59.8,0.075250836,6
Franz Hirtzberger Singerriedel - Riesling Smaragd 2015,Franz Hirtzberger,Singerriedel - Riesling Smaragd,2015,Austrian,Riesling,4.5,166,80.32,0.056025896,6
Jean-Paul & Benoit Droin Chablis Grand Cru 'Les Clos' 2016,Jean-Paul & Benoit Droin,Chablis Grand Cru 'Les Clos',2016,Burgundy,Chablis,4.5,165,53.39,0.084285447,5
Niepoort Douro Coche Branco 2015,Niepoort,Douro Coche Branco,2015,Northern Portugal,White,4.5,163,80.99,0.055562415,6
Catena Zapata Adrianna Vineyard White Stones Chardonnay 2016,Catena Zapata,Adrianna Vineyard White Stones Chardonnay,2016,Argentinian,Chardonnay,4.5,154,59.95,0.075062552,5
Catena Zapata Adrianna Vineyard White Bones Chardonnay 2016,Catena Zapata,Adrianna Vineyard White Bones Chardonnay,2016,Argentinian,Chardonnay,4.5,139,52,0.086538462,5
Peter Michael Belle Côte Chardonnay 2014,Peter Michael,Belle Côte Chardonnay,2014,Californian,Chardonnay,4.5,132,95,0.047368421,7
Bucaco Branco Reservado 2001,Bucaco,Branco Reservado,2001,,,4.5,127,67.13,0.067034113,20
Sadie Family Palladius 2011,Sadie Family,Palladius,2011,,,4.5,127,78.56,0.057281059,10
Domaine des Héritiers Louis Jadot Corton-Charlemagne Grand Cru 2012,Domaine des Héritiers Louis Jadot,Corton-Charlemagne Grand Cru,2012,Burgundy,Côte de Beaune White,4.5,125,99.88,0.045054065,9
Cullen Kevin John Chardonnay 2016,Cullen,Kevin John Chardonnay,2016,Australian,Chardonnay,4.5,116,66.37,0.067801718,5
Domaine Yves Gangloff Condrieu 2015,Domaine Yves Gangloff,Condrieu,2015,Northern Rhône,Condrieu,4.5,115,79.99,0.056257032,6
Franz Hirtzberger Hochrain - Riesling Smaragd 2015,Franz Hirtzberger,Hochrain - Riesling Smaragd,2015,Austrian,Riesling,4.5,114,51.88,0.086738628,6
Joseph Drouhin Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche  2013,Joseph Drouhin,Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche ,2013,Burgundy,Côte de Beaune White,4.5,106,73.43,0.061282854,8
Hugel Schoelhammer Riesling 2009,Hugel,Schoelhammer Riesling,2009,Alsace,Riesling,4.5,96,78.98,0.05697645,12
St. Michael-Eppan Appius 2013,St. Michael-Eppan,Appius,2013,Northern Italy,White,4.5,81,88.22,0.051008842,8
Domaine Rapet Corton-Charlemagne Grand Cru 2009,Domaine Rapet,Corton-Charlemagne Grand Cru,2009,Burgundy,Côte de Beaune White,4.5,80,98.68,0.045601946,12
Domaine Jacques Prieur Puligny-Montrachet Les Combettes Premier Cru 2015,Domaine Jacques Prieur,Puligny-Montrachet Les Combettes Premier Cru,2015,Burgundy,Côte de Beaune White,4.5,80,82.98,0.054229935,6
Domaine Weinbach Clos des Capucins Cuvée Sainte Catherine Riesling Alsace Grand Cru Schlossberg 2008,Domaine Weinbach,Clos des Capucins Cuvée Sainte Catherine Riesling Alsace Grand Cru Schlossberg,2008,Alsace,Riesling,4.5,77,54,0.083333333,13
Domaine Zind Humbrecht Riesling Alsace Grand Cru Brand 2004,Domaine Zind Humbrecht,Riesling Alsace Grand Cru Brand,2004,Alsace,Riesling,4.5,67,65,0.069230769,17
Clos des Papes (Paul Avril) Châteauneuf-du-Pape Blanc 2007,Clos des Papes (Paul Avril),Châteauneuf-du-Pape Blanc,2007,Southern Rhône,White,4.5,62,59.95,0.075062552,14
J.M. Boillot Puligny-Montrachet Premier Cru Champ-Canet 2015,J.M. Boillot,Puligny-Montrachet Premier Cru Champ-Canet,2015,Burgundy,Côte de Beaune White,4.5,57,59.5,0.075630252,6
J.M. Boillot Puligny-Montrachet Premier Cru Les Combettes 2014,J.M. Boillot,Puligny-Montrachet Premier Cru Les Combettes,2014,Burgundy,Côte de Beaune White,4.5,50,80,0.05625,7
