FullName,Winery,Year,VintageRating,VintagePrice,VintageRatingPriceRatio,WineRating,WineRatingPriceRatio
Domaine de Chevalier Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2008,Domaine de Chevalier,2008.0,4.2,68.63,0.061197727,4.1,0.059740638
Domaine de Chevalier Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2009,Domaine de Chevalier,2009.0,4.3,72.0,0.059722222,4.1,0.056944444
Domaine de Chevalier Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2010,Domaine de Chevalier,2010.0,4.1,80.6,0.050868486,4.1,0.050868486
Domaine de Chevalier Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2011,Domaine de Chevalier,2011.0,4.2,63.54,0.066100094,4.1,0.064526283
Domaine de Chevalier Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2012,Domaine de Chevalier,2012.0,4.0,84.0,0.047619048,4.1,0.048809524
Domaine de Chevalier Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2013,Domaine de Chevalier,2013.0,4.0,81.08,0.049333991,4.1,0.050567341
Domaine de Chevalier Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2014,Domaine de Chevalier,2014.0,4.2,60.0,0.07,4.1,0.068333333
Domaine de Chevalier Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2015,Domaine de Chevalier,2015.0,4.2,63.52,0.066120907,4.1,0.064546599
Domaine de Chevalier Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2016,Domaine de Chevalier,2016.0,4.1,85.0,0.048235294,4.1,0.048235294
Domaine de Chevalier Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2017,Domaine de Chevalier,2017.0,4.1,82.0,0.05,4.1,0.05
Domaine de la Charbonnière Châteauneuf-du-Pape Blanc 2016,Domaine de la Charbonnière,2016.0,4.1,32.0,0.128125,4.1,0.128125
Domaine de la Cote de l'Ange Châteauneuf-du-Pape Blanc 2016,Domaine de la Cote de l'Ange,2016.0,4.1,30.0,0.136666667,4.0,0.133333333
Domaine de la Garenne Les Bouffants Sancerre 2018,Domaine de la Garenne,2018.0,4.1,22.95,0.178649237,3.9,0.169934641
Domaine de la Janasse Châteauneuf-du-Pape (Tradition) Blanc 2015,Domaine de la Janasse,2015.0,4.1,44.11,0.092949445,4.1,0.092949445
Domaine de la Janasse Châteauneuf-du-Pape (Tradition) Blanc 2017,Domaine de la Janasse,2017.0,4.1,45.74,0.089637079,4.1,0.089637079
Domaine de la Janasse Châteauneuf-du-Pape Prestige 2014,Domaine de la Janasse,2014.0,4.3,62.6,0.068690096,4.2,0.067092652
Domaine de la Janasse Viognier Principauté d'Orange 2018,Domaine de la Janasse,2018.0,4.1,20.1,0.2039801,3.7,0.184079602
Domaine de la Mordoree La Reine des Bois Lirac Blanc 2016,Domaine de la Mordoree,2016.0,4.0,22.95,0.174291939,3.9,0.169934641
Domaine de la Motte Chablis 1er Cru 'Beauroy' 2016,Domaine de la Motte,2016.0,4.0,21.0,0.19047619,4.0,0.19047619
Domaine de la Motte Chablis 1er Cru 'Vau Ligneau' 2016,Domaine de la Motte,2016.0,4.1,20.75,0.197590361,4.0,0.192771084
Domaine de la Pinte Savagnin Arbois 2013,Domaine de la Pinte,2013.0,4.0,27.0,0.148148148,3.9,0.144444444
Domaine de la Pinte Savagnin Arbois 2015,Domaine de la Pinte,2015.0,4.0,23.11,0.173085244,3.9,0.168758113
Domaine de la Rectorie L'Argile Collioure 2014,Domaine de la Rectorie,2014.0,4.0,21.0,0.19047619,4.1,0.195238095
Domaine de la Rectorie L'Argile Collioure 2016,Domaine de la Rectorie,2016.0,4.2,35.33,0.11887914,4.1,0.116048684
Domaine de la Rectorie L'Argile Collioure 2017,Domaine de la Rectorie,2017.0,4.0,21.0,0.19047619,4.1,0.195238095
Domaine de La Romanée-Conti Montrachet Grand Cru 1993,Domaine de La Romanée-Conti,1993.0,4.7,5545.22,0.000847577,4.7,0.000847577
Domaine de La Romanée-Conti Montrachet Grand Cru 1996,Domaine de La Romanée-Conti,1996.0,4.7,9180.0,0.000511983,4.7,0.000511983
Domaine de La Romanée-Conti Montrachet Grand Cru 1997,Domaine de La Romanée-Conti,1997.0,4.6,8660.0,0.000531178,4.7,0.000542725
Domaine de La Romanée-Conti Montrachet Grand Cru 1998,Domaine de La Romanée-Conti,1998.0,4.7,8520.0,0.000551643,4.7,0.000551643
Domaine de La Romanée-Conti Montrachet Grand Cru 1999,Domaine de La Romanée-Conti,1999.0,4.8,6800.0,0.000705882,4.7,0.000691176
Domaine de La Romanée-Conti Montrachet Grand Cru 2003,Domaine de La Romanée-Conti,2003.0,4.7,7057.55,0.000665953,4.7,0.000665953
Domaine de La Romanée-Conti Montrachet Grand Cru 2006,Domaine de La Romanée-Conti,2006.0,4.5,7538.0,0.000596975,4.7,0.000623508
Domaine de La Romanée-Conti Montrachet Grand Cru 2007,Domaine de La Romanée-Conti,2007.0,4.7,6056.22,0.000776062,4.7,0.000776062
Domaine de La Romanée-Conti Montrachet Grand Cru 2008,Domaine de La Romanée-Conti,2008.0,4.7,7259.19,0.000647455,4.7,0.000647455
Domaine de La Romanée-Conti Montrachet Grand Cru 2009,Domaine de La Romanée-Conti,2009.0,4.7,6452.62,0.000728386,4.7,0.000728386
Domaine de La Romanée-Conti Montrachet Grand Cru 2010,Domaine de La Romanée-Conti,2010.0,4.8,7249.11,0.00066215,4.7,0.000648355
Domaine de La Romanée-Conti Montrachet Grand Cru 2011,Domaine de La Romanée-Conti,2011.0,4.6,8880.0,0.000518018,4.7,0.000529279
Domaine de La Romanée-Conti Montrachet Grand Cru 2014,Domaine de La Romanée-Conti,2014.0,4.8,5419.19,0.000885741,4.7,0.000867288
Domaine de la Tournelle Fleur de Savagnin 2014,Domaine de la Tournelle,2014.0,4.2,26.405,0.159060784,4.1,0.155273622
Domaine de la Tournelle Les Corvées sous Curon 2011,Domaine de la Tournelle,2011.0,4.0,48.0,0.083333333,4.1,0.085416667
Domaine de la Tournelle Les Corvées sous Curon 2015,Domaine de la Tournelle,2015.0,4.2,40.0,0.105,4.1,0.1025
Domaine de la Tournelle Terre de Gryphées 2015,Domaine de la Tournelle,2015.0,4.2,42.0,0.1,4.0,0.095238095
Domaine de la Villaudière Sancerre 2018,Domaine de la Villaudière,2018.0,4.0,20.28,0.197238659,3.9,0.192307692
Domaine de la Vougeraie Chardonnay Terres de Famille 2015,Domaine de la Vougeraie,2015.0,4.1,33.17,0.123605668,3.9,0.117576123
Domaine de la Vougeraie Savigny-lès-Beaune 2015,Domaine de la Vougeraie,2015.0,4.1,44.6,0.091928251,4.1,0.091928251
Domaine de la Vougeraie Vougeot 1er Cru 'Le Clos Blanc de Vougeot' (Monopole) 2011,Domaine de la Vougeraie,2011.0,4.3,89.0,0.048314607,4.4,0.049438202
Domaine de la Vougeraie Vougeot 1er Cru 'Le Clos Blanc de Vougeot' (Monopole) 2013,Domaine de la Vougeraie,2013.0,4.4,60.0,0.073333333,4.4,0.073333333
Domaine de la Vougeraie Vougeot 1er Cru 'Le Clos Blanc de Vougeot' (Monopole) 2015,Domaine de la Vougeraie,2015.0,4.5,94.0,0.04787234,4.4,0.046808511
Domaine de la Vougeraie Vougeot 1er Cru 'Le Clos Blanc de Vougeot' (Monopole) 2016,Domaine de la Vougeraie,2016.0,4.4,72.5,0.060689655,4.4,0.060689655
Domaine de la Vougeraie Vougeot 1er Cru 'Le Clos Blanc de Vougeot' (Monopole) N.V.,Domaine de la Vougeraie,2020.0,4.4,102.0,0.043137255,4.4,0.043137255
Domaine de la Vougeraie Vougeot Clos du Prieuré Monopole Blanc 2011,Domaine de la Vougeraie,2011.0,4.4,79.65,0.055241682,4.2,0.052730697
Domaine de la Vougeraie Vougeot Clos du Prieuré Monopole Blanc 2015,Domaine de la Vougeraie,2015.0,4.3,71.4,0.06022409,4.2,0.058823529
Domaine de l'Arlot Cuvée La Gerbotte Nuits-Saint-Georges Blanc 2014,Domaine de l'Arlot,2014.0,4.1,40.95,0.1001221,4.0,0.097680098
Domaine de l'Arlot Cuvée La Gerbotte Nuits-Saint-Georges Blanc 2015,Domaine de l'Arlot,2015.0,4.0,35.08,0.114025086,4.0,0.114025086
Domaine de l'Arlot Cuvée La Gerbotte Nuits-Saint-Georges Blanc 2017,Domaine de l'Arlot,2017.0,4.4,36.28,0.121278942,4.0,0.110253583
Domaine de l'Arlot Nuits-Saint-Georges Premier Cru Clos de L'Arlot Blanc 2011,Domaine de l'Arlot,2011.0,4.0,68.0,0.058823529,4.1,0.060294118
Domaine de l'Arlot Nuits-Saint-Georges Premier Cru Clos de L'Arlot Blanc 2015,Domaine de l'Arlot,2015.0,4.4,66.28,0.066385033,4.1,0.061858781
Domaine de l'Ecu Carpe Diem 2013,Domaine de l'Ecu,2013.0,4.0,35.12,0.113895216,4.0,0.113895216
Domaine de l'Ecu Taurus 2012,Domaine de l'Ecu,2012.0,4.1,27.6,0.148550725,4.0,0.144927536
Domaine de l'Ecu Taurus 2013,Domaine de l'Ecu,2013.0,4.1,26.26,0.156130998,4.0,0.152322925
Domaine de l'Enclos - Romain et Damien Bouchard Chablis 1er Cru 'Vau de Vey' 2017,Domaine de l'Enclos - Romain et Damien Bouchard,2017.0,4.1,21.0,0.195238095,4.1,0.195238095
Domaine de l'Hortus Val de Montferrand Grande Cuvée Blanc 2015,Domaine de l'Hortus,2015.0,4.0,22.0,0.181818182,3.9,0.177272727
Domaine de Montgilet Les Trois Schistes Côteaux de l'Aubance 2015,Domaine de Montgilet,2015.0,4.3,31.99,0.134417005,4.2,0.131291028
Domaine de Montille Beaune 1er Cru Les Aigrots 2010,Domaine de Montille,2010.0,4.2,48.0,0.0875,4.1,0.085416667
Domaine de Montille Bourgogne Blanc 2016,Domaine de Montille,2016.0,4.0,23.08,0.173310225,3.9,0.16897747
Domaine de Montille Corton-Charlemagne Grand Cru 2012,Domaine de Montille,2012.0,4.5,121.08,0.03716551,4.4,0.03633961
Domaine de Montille Corton-Charlemagne Grand Cru 2013,Domaine de Montille,2013.0,4.4,85.0,0.051764706,4.4,0.051764706
Domaine de Montille Corton-Charlemagne Grand Cru 2014,Domaine de Montille,2014.0,4.3,103.48,0.041553923,4.4,0.042520294
Domaine de Montille Corton-Charlemagne Grand Cru 2015,Domaine de Montille,2015.0,4.4,92.68,0.047475183,4.4,0.047475183
Domaine de Montille Puligny-Montrachet 1er Cru Le Cailleret 2006,Domaine de Montille,2006.0,4.6,87.91,0.052326243,4.3,0.048913662
Domaine de Montille Puligny-Montrachet 1er Cru Le Cailleret 2009,Domaine de Montille,2009.0,4.6,90.0,0.051111111,4.3,0.047777778
Domaine de Montille Puligny-Montrachet 1er Cru Le Cailleret 2013,Domaine de Montille,2013.0,4.5,79.99,0.056257032,4.3,0.05375672
Domaine de Pouilly Cuvée Prestige Pouilly-Fuisse 2016,Domaine de Pouilly,2016.0,4.0,27.0,0.148148148,4.0,0.148148148
Domaine de Pouilly Cuvée Prestige Pouilly-Fuisse 2017,Domaine de Pouilly,2017.0,4.2,24.25,0.173195876,4.0,0.164948454
Domaine de Saint Pierre Chardonnay 'Les Brûlées' 2016,Domaine de Saint Pierre,2016.0,4.2,35.0,0.12,4.1,0.117142857
Domaine de Saint Pierre Vin Jaune Arbois 2008,Domaine de Saint Pierre,2008.0,4.1,56.0,0.073214286,4.1,0.073214286
Domaine de Savagny Côtes du Jura Vin Jaune 2010,Domaine de Savagny,2010.0,4.0,35.1,0.113960114,3.9,0.111111111
Domaine de Trévallon Alpilles Blanc 2014,Domaine de Trévallon,2014.0,4.0,58.81,0.068015644,4.2,0.071416426
Domaine de Trévallon Alpilles Blanc 2015,Domaine de Trévallon,2015.0,4.3,63.85,0.067345341,4.2,0.06577917
Domaine de Trévallon Alpilles Blanc 2016,Domaine de Trévallon,2016.0,4.4,63.85,0.068911511,4.2,0.06577917
Domaine Delaporte Monts Damnée Sancerre Blanc 2017,Domaine Delaporte,2017.0,4.0,20.92,0.191204589,4.1,0.195984704
Domaine Delaporte Sancerre Silex Blanc 2015,Domaine Delaporte,2015.0,4.1,20.585,0.199174156,4.1,0.199174156
Domaine Delaporte Sancerre Silex Blanc 2016,Domaine Delaporte,2016.0,4.2,20.585,0.204032062,4.1,0.199174156
Domaine d'Elise Chablis 1er Cru Cote de Lechet 2017,Domaine d'Elise,2017.0,4.2,26.55,0.15819209,4.0,0.150659134
Domaine Denis Carré Les Vireux Auxey-Duresses 2015,Domaine Denis Carré,2015.0,4.0,22.95,0.174291939,3.9,0.169934641
Domaine des Ardoisieres Schiste 2017,Domaine des Ardoisieres,2017.0,4.0,31.09,0.128658733,4.0,0.128658733
Domaine des Bodines Arbois Chardonnay 2015,Domaine des Bodines,2015.0,4.1,20.46,0.200391007,3.8,0.18572825
Domaine des Comtes Lafon Meursault 2000,Domaine des Comtes Lafon,2000.0,4.3,134.43,0.031986908,4.3,0.031986908
Domaine des Comtes Lafon Meursault 2009,Domaine des Comtes Lafon,2009.0,4.3,110.0,0.039090909,4.3,0.039090909
Domaine des Comtes Lafon Meursault 2010,Domaine des Comtes Lafon,2010.0,4.3,120.0,0.035833333,4.3,0.035833333
Domaine des Comtes Lafon Meursault 2011,Domaine des Comtes Lafon,2011.0,4.4,113.42,0.038793864,4.3,0.037912185
Domaine des Comtes Lafon Meursault 2012,Domaine des Comtes Lafon,2012.0,4.5,120.0,0.0375,4.3,0.035833333
Domaine des Comtes Lafon Meursault Clos de la Barre 2004,Domaine des Comtes Lafon,2004.0,4.5,117.63,0.038255547,4.4,0.037405424
Domaine des Comtes Lafon Meursault Clos de la Barre 2009,Domaine des Comtes Lafon,2009.0,4.5,117.63,0.038255547,4.4,0.037405424
Domaine des Comtes Lafon Meursault Clos de la Barre 2011,Domaine des Comtes Lafon,2011.0,4.3,125.0,0.0344,4.4,0.0352
Domaine des Comtes Lafon Meursault Clos de la Barre 2012,Domaine des Comtes Lafon,2012.0,4.4,144.0,0.030555556,4.4,0.030555556
Domaine des Comtes Lafon Meursault Clos de la Barre 2013,Domaine des Comtes Lafon,2013.0,4.4,148.48,0.029633621,4.4,0.029633621
Domaine des Comtes Lafon Meursault Clos de la Barre 2014,Domaine des Comtes Lafon,2014.0,4.4,135.0,0.032592593,4.4,0.032592593
Domaine des Comtes Lafon Meursault Clos de la Barre 2015,Domaine des Comtes Lafon,2015.0,4.5,131.07,0.034332799,4.4,0.033569848
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 1999,Domaine des Comtes Lafon,1999.0,4.1,252.06,0.016265968,4.4,0.017456161
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2000,Domaine des Comtes Lafon,2000.0,4.3,252.06,0.01705943,4.4,0.017456161
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2005,Domaine des Comtes Lafon,2005.0,4.2,239.45,0.017540196,4.4,0.018375444
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2007,Domaine des Comtes Lafon,2007.0,4.3,228.53,0.01881591,4.4,0.01925349
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2009,Domaine des Comtes Lafon,2009.0,4.5,199.0,0.022613065,4.4,0.022110553
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2010,Domaine des Comtes Lafon,2010.0,4.6,221.81,0.02073847,4.4,0.019836797
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2011,Domaine des Comtes Lafon,2011.0,4.6,191.56,0.024013364,4.4,0.022969305
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2013,Domaine des Comtes Lafon,2013.0,4.4,220.0,0.02,4.4,0.02
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2014,Domaine des Comtes Lafon,2014.0,4.5,215.0,0.020930233,4.4,0.020465116
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2015,Domaine des Comtes Lafon,2015.0,4.5,201.64,0.022317001,4.4,0.021821067
Domaine des Comtes Lafon Meursault-Gouttes D'Or Premier Cru 2009,Domaine des Comtes Lafon,2009.0,4.4,185.0,0.023783784,4.4,0.023783784
Domaine des Comtes Lafon Meursault-Gouttes D'Or Premier Cru 2013,Domaine des Comtes Lafon,2013.0,4.6,171.4,0.026837806,4.4,0.025670945
Domaine des Comtes Lafon Meursault-Porusots Premier Cru 2011,Domaine des Comtes Lafon,2011.0,4.5,191.56,0.023491334,4.6,0.024013364
Domaine des Comtes Lafon Montrachet Grand Cru 2004,Domaine des Comtes Lafon,2004.0,4.6,1512.33,0.003041664,4.7,0.003107787
Domaine des Comtes Lafon Montrachet Grand Cru 2007,Domaine des Comtes Lafon,2007.0,4.6,1613.15,0.002851564,4.7,0.002913554
Domaine des Héritiers Louis Jadot Chevalier Montrachet Grand Cru Les Demoiselles 2009,Domaine des Héritiers Louis Jadot,2009.0,4.5,231.05,0.019476304,4.5,0.019476304
Domaine des Héritiers Louis Jadot Chevalier Montrachet Grand Cru Les Demoiselles 2010,Domaine des Héritiers Louis Jadot,2010.0,4.6,280.0,0.016428571,4.5,0.016071429
Domaine des Héritiers Louis Jadot Corton-Charlemagne Grand Cru 2004,Domaine des Héritiers Louis Jadot,2004.0,4.2,88.5,0.047457627,4.4,0.049717514
Domaine des Héritiers Louis Jadot Corton-Charlemagne Grand Cru 2005,Domaine des Héritiers Louis Jadot,2005.0,4.3,138.0,0.03115942,4.4,0.031884058
Domaine des Héritiers Louis Jadot Corton-Charlemagne Grand Cru 2011,Domaine des Héritiers Louis Jadot,2011.0,4.5,108.0,0.041666667,4.4,0.040740741
Domaine des Héritiers Louis Jadot Corton-Charlemagne Grand Cru 2012,Domaine des Héritiers Louis Jadot,2012.0,4.5,99.88,0.045054065,4.4,0.044052863
Domaine des Héritiers Louis Jadot Corton-Charlemagne Grand Cru 2013,Domaine des Héritiers Louis Jadot,2013.0,4.4,103.48,0.042520294,4.4,0.042520294
Domaine des Héritiers Louis Jadot Corton-Charlemagne Grand Cru 2014,Domaine des Héritiers Louis Jadot,2014.0,4.5,110.0,0.040909091,4.4,0.04
Domaine des Héritiers Louis Jadot Corton-Charlemagne Grand Cru 2015,Domaine des Héritiers Louis Jadot,2015.0,4.6,184.84,0.024886388,4.4,0.023804371
Domaine des Héritiers Louis Jadot Corton-Charlemagne Grand Cru 2016,Domaine des Héritiers Louis Jadot,2016.0,4.4,135.0,0.032592593,4.4,0.032592593
Domaine des Lambrays Puligny-Montrachet Premier Cru Clos du Cailleret 2009,Domaine des Lambrays,2009.0,4.0,84.02,0.047607712,4.2,0.049988098
Domaine des Lambrays Puligny-Montrachet Premier Cru Clos du Cailleret 2010,Domaine des Lambrays,2010.0,4.2,105.02,0.039992382,4.2,0.039992382
Domaine des Lambrays Puligny-Montrachet Premier Cru Les Folatières 2010,Domaine des Lambrays,2010.0,4.0,79.82,0.050112754,4.3,0.05387121
Domaine des Lambrays Puligny-Montrachet Premier Cru Les Folatières 2011,Domaine des Lambrays,2011.0,4.4,163.84,0.026855469,4.3,0.026245117
Domaine des Malandes Chablis Grand Cru 'Les Clos' 2011,Domaine des Malandes,2011.0,4.3,50.6,0.084980237,4.2,0.083003953
Domaine des Malandes Chablis Grand Cru 'Vaudesir' 2014,Domaine des Malandes,2014.0,4.1,47.69,0.085971902,4.2,0.088068778
Domaine des Malandes Chablis Premier Cru 'Côte de Léchet' 2015,Domaine des Malandes,2015.0,4.2,28.99,0.144877544,4.1,0.141428079
Domaine des Malandes Chablis Premier Cru 'Vau de Vey' 2015,Domaine des Malandes,2015.0,4.0,29.99,0.133377793,4.0,0.133377793
Domaine des Malandes Chablis Premier Cru 'Vau de Vey' 2017,Domaine des Malandes,2017.0,4.0,25.6,0.15625,4.0,0.15625
Domaine des Malandes Chablis Premier Cru 'Vau de Vey' 2018,Domaine des Malandes,2018.0,4.1,21.95,0.186788155,4.0,0.182232346
Domaine des Marnes Blanches Savagnin En Jensillard 2016,Domaine des Marnes Blanches,2016.0,4.4,27.73,0.158672917,4.2,0.151460512
Domaine des Marnes Blanches Savagnin En Quatre Vis 2016,Domaine des Marnes Blanches,2016.0,4.1,28.95,0.141623489,4.1,0.141623489
Domaine des Marronniers Chablis 2018,Domaine des Marronniers,2018.0,4.0,20.33,0.196753566,3.8,0.186915888
Domaine des Marronniers Chablis Montmains 1er Cru 2015,Domaine des Marronniers,2015.0,4.1,23.03,0.178028658,3.8,0.165002171
Domaine des Marronniers Chablis Montmains 1er Cru 2017,Domaine des Marronniers,2017.0,4.3,23.75,0.181052632,3.8,0.16
Domaine des Meix Saint-Aubin Premier Cru 'Les Murgers des Dents de Chien' Blanc 2014,Domaine des Meix,2014.0,4.0,24.37,0.164136233,3.9,0.160032827
Domaine des Roches Neuves Clos de l'Échelier Saumur Blanc 2016,Domaine des Roches Neuves,2016.0,4.0,45.0,0.088888889,3.9,0.086666667
Domaine des Roches Neuves Clos du Moulin 2016,Domaine des Roches Neuves,2016.0,4.0,40.0,0.1,4.0,0.1
Domaine des Roches Neuves Clos Romans 2016,Domaine des Roches Neuves,2016.0,4.0,55.0,0.072727273,4.0,0.072727273
Domaine des Sénéchaux Châteauneuf-du-Pape Blanc 2013,Domaine des Sénéchaux,2013.0,4.1,28.56,0.143557423,4.0,0.140056022
Domaine des Sénéchaux Châteauneuf-du-Pape Blanc 2015,Domaine des Sénéchaux,2015.0,4.1,37.5,0.109333333,4.0,0.106666667
Domaine des Sénéchaux Châteauneuf-du-Pape Blanc 2017,Domaine des Sénéchaux,2017.0,4.1,35.0,0.117142857,4.0,0.114285714
Domaine des Tourelles Marquis des Beys Blanc 2013,Domaine des Tourelles,2013.0,4.1,24.49,0.167415272,3.8,0.155165374
Domaine Drouhin Arthur Chardonnay 2014,Domaine Drouhin,2014.0,4.0,29.0,0.137931034,3.9,0.134482759
Domaine Drouhin Arthur Chardonnay 2015,Domaine Drouhin,2015.0,4.0,33.17,0.120590895,3.9,0.117576123
Domaine du Castel Blanc du Castel 2016,Domaine du Castel,2016.0,4.1,48.9,0.083844581,4.2,0.085889571
Domaine du Castel Blanc du Castel N.V.,Domaine du Castel,2020.0,4.2,30.99,0.13552759,4.2,0.13552759
Domaine du Castel La Vie Blanc 2018,Domaine du Castel,2018.0,4.0,36.9,0.108401084,3.8,0.10298103
Domaine du Clos Salomon La Grande Berge Givry 1er Cru 2015,Domaine du Clos Salomon,2015.0,4.3,28.0,0.153571429,4.2,0.15
Domaine du Clos Salomon Montagny Le Clou 2017,Domaine du Clos Salomon,2017.0,4.2,26.0,0.161538462,3.9,0.15
Domaine du Closel - Château des Vaults Clos du Papillon Savennières 2015,Domaine du Closel - Château des Vaults,2015.0,4.0,40.99,0.097584777,4.0,0.097584777
Domaine du Closel - Château des Vaults Clos du Papillon Savennières 2016,Domaine du Closel - Château des Vaults,2016.0,4.3,31.0,0.138709677,4.0,0.129032258
Domaine du Closel - Château des Vaults Les Caillardières Savennières 2015,Domaine du Closel - Château des Vaults,2015.0,4.2,25.12,0.167197452,4.1,0.163216561
Domaine du Closel - Château des Vaults Les Caillardières Savennières 2016,Domaine du Closel - Château des Vaults,2016.0,4.0,29.32,0.136425648,4.1,0.139836289
Domaine du Colombier Chablis Premier Cru 'Fourchaume' 2017,Domaine du Colombier,2017.0,4.1,26.95,0.152133581,3.9,0.14471243
Domaine du Pavillon Beaune 1er Cru 'Le Clos des Mouches' 2011,Domaine du Pavillon,2011.0,4.1,49.57,0.082711317,4.1,0.082711317
Domaine du Pavillon Corton-Charlemagne Grand Cru 2012,Domaine du Pavillon,2012.0,4.3,105.0,0.040952381,4.3,0.040952381
Domaine du Pavillon Corton-Charlemagne Grand Cru 2014,Domaine du Pavillon,2014.0,4.2,128.33,0.032728123,4.3,0.033507364
Domaine du Pavillon Corton-Charlemagne Grand Cru 2015,Domaine du Pavillon,2015.0,4.5,78.14,0.057588943,4.3,0.055029434
Domaine du Pavillon Meursault 2015,Domaine du Pavillon,2015.0,4.2,55.0,0.076363636,4.0,0.072727273
Domaine du Pavillon Meursault Premier Cru 'Les Charmes' 2017,Domaine du Pavillon,2017.0,4.1,69.39,0.059086324,4.1,0.059086324
Domaine du Pelican Arbois Chardonnay 2016,Domaine du Pelican,2016.0,4.1,25.21,0.162633875,4.1,0.162633875
Domaine du Pelican Arbois Savagnin Ouillé 2016,Domaine du Pelican,2016.0,4.0,24.37,0.164136233,4.0,0.164136233
Domaine du Pré Semelé (Julien & Clément Raimbault) Les Chasseignes Sancerre Blanc 2016,Domaine du Pré Semelé (Julien & Clément Raimbault),2016.0,4.0,21.99,0.181900864,3.9,0.177353342
Domaine du Tunnel Cuvée Prestige Saint-Péray 2016,Domaine du Tunnel,2016.0,4.0,27.28,0.146627566,4.0,0.146627566
Domaine du Tunnel Marsanne Saint-Péray 2016,Domaine du Tunnel,2016.0,4.1,23.33,0.175739391,3.9,0.167166738
Domaine du Tunnel Saint-Péray Roussanne 2014,Domaine du Tunnel,2014.0,4.0,30.83,0.129743756,4.0,0.129743756
Domaine du Tunnel Saint-Péray Roussanne 2016,Domaine du Tunnel,2016.0,4.1,25.0,0.164,4.0,0.16
Domaine du Tunnel Saint-Péray Roussanne 2017,Domaine du Tunnel,2017.0,4.0,27.88,0.143472023,4.0,0.143472023
Domaine du Tunnel Saint-Péray Roussanne 2018,Domaine du Tunnel,2018.0,4.0,23.53,0.16999575,4.0,0.16999575
Domaine du Vieux Lazaret Châteauneuf-du-Pape Blanc 2016,Domaine du Vieux Lazaret,2016.0,4.0,27.0,0.148148148,4.0,0.148148148
Domaine du Vieux Télégraphe Châteauneuf-du-Pape (La Crau) Blanc 2010,Domaine du Vieux Télégraphe,2010.0,4.3,51.99,0.082708213,4.2,0.080784766
